Sistema,Executavel,MenuOuAcao,OperacaoPermissao,ModuloDominio,TipoAcao,PermissaoOrigem,Confianca,Observacao
,Financeiro,Consultas R,,operacional/outro,consultar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,ControleNossoNumero1Click,,lavanderia/rol,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,CorSatCla,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,CorSatClaF,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,DataFieldCancelBtnClick,,operacional/outro,excluir/cancelar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,DatAnota,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,DB_Clientes,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,DB_ClientesDrawColumnCell,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,DB_ClientesDrawDataCell,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,DB_ClientesKeyPress,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,DBG_Cadastros,,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,DBG_CadastrosDblClick,,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,DBG_CadastrosKeyPress,,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,DBG_ClientesF5,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,DBG_ClientesF5DrawColumnCell,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,DBG_ClientesF5KeyPress,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,DBG_ClientesF5T,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,DBLCB_CodCliEnter,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,DBLCB_CodUsuario,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,"DBLCB_CodUsuario,",,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,DBLCB_CodUsuarioDropDown,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,DBLCB_CodUsuarioEnter,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,DBLCB_CodUsuarioExit,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,DBLCB_CodUsuarioKeyPress,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,DBLCB_GruCliEnter,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,DBLCB_ResUsuario,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,DBLCB_ResUsuarioEnter,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,DBLCB_ResUsuarioExit,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,DBT_Clientes,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,DesAnota,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Desativa-F2,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Desativado,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Desativar,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Digite o motivo do cancelamento,,operacional/outro,excluir/cancelar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Digite o Motivo do Desativamento,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,digo do cliente,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,digo do Grupo de Clientes,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,dollarinferior,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,DS_Cadastro,,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,DS_Caixa,,financeiro/caixa,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,DS_CaixaP,,financeiro/caixa,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,DS_Cliente,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,DS_Clientes,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,DS_ClientesF5,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,DS_Usuarios,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,DS_Usuarios$,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,DS_Usuarios4,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Dt.Cadastro,,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,DtE_CadastroKeyPress,,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,DTP_Cadastro,,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Ed_ClienteNota,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,ED_ININOTA,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Ed_NomCliEnter,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Ed_PrxCliente,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Ed_Senha,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Ed_SenhaEnter,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Ed_SenhaExit,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Ed_SenhaKeyPress,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Ed_UsuSenhaSMTP,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,eightinferior,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,EnableMenuItem,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,ENTRADA NO SISTEMA - DIGITADA SENHA,,auth/permissao,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,ENTREGA,,lavanderia/rol,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Equipe Relat,,relatorio/impressao,relatorio/imprimir,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,es de Caixa Manual,,financeiro/caixa,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,es de Caixa x Obs Duplicata,,financeiro/caixa,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Estorno do Cancelamento,,operacional/outro,excluir/cancelar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Estorno do Cancelamento do Clientes Cod.:,,cadastro,excluir/cancelar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Exportar Relat,,relatorio/impressao,relatorio/imprimir,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Exportar Texto...|Exporta o relat,,relatorio/impressao,relatorio/imprimir,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,F_Senha,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,F9 - Senha,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,FC_DigSenha,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Financeiro,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Financeiro - Sistema Controle Financeiro,,lavanderia/rol,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,fiveinferior,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,fourinferior,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,FuncArgCancelBtnClick,,operacional/outro,excluir/cancelar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,FuncParamOkBtnClick,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,FunctionCancelBtnClick,,operacional/outro,excluir/cancelar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,GetMenuItemCount,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,GetMenuItemID,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,GetMenuItemInfoA,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,ginas do relat,,relatorio/impressao,relatorio/imprimir,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,GravaConfigurao1Click,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Gravar os Relat,,relatorio/impressao,relatorio/imprimir,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,GruClientes,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,GruClientes.DB,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,GruClientes2,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,GruClientes2.DB,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,GruClientes3,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,GruClientes3.DB,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,GruClientes4,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,GruClientes4.DB,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Grupo Clientes,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Grupo de Cliente n,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Grupo de Clientes,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Grupo2 de Cliente n,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Grupo3 de Cliente n,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,GruUsuario,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,HorAnota,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,hypheninferior,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Im_Senha,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Image_Clientes,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,ImpNotaFiltro,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,ImpNotaFiscal,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Imprimir|Imprime o relat,,relatorio/impressao,relatorio/imprimir,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Informe o Nome do Cliente,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Informe o Valor do Produto,,estoque/produto,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,iNomUsuario,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,InsertMenuItemA,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,InstrucoesCaixa,,financeiro/caixa,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,InstruesdeCaixa1,,financeiro/caixa,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,InstruesdeCaixa1Click,,financeiro/caixa,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,InstruesdeCaixa2,,financeiro/caixa,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,InstruesdeCaixa2Click,,financeiro/caixa,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,JANELA CADASTRO,,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Lb_Consulta,,operacional/outro,consultar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Lb_Consulta\,,operacional/outro,consultar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Lb_TitSenha,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Magem Inferior C,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,MensagemPadroLanamento1Click,,lavanderia/rol,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,MenuItem,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,MenuItem1,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,MenuItem1$,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,MenuItem1T,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Mm_Clientes,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Modelo de cadastros,,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Modelo de Processamento de relat,,relatorio/impressao,relatorio/imprimir,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Modelo Relat,,relatorio/impressao,relatorio/imprimir,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Motivo do Cancelamento,,operacional/outro,excluir/cancelar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,MotivoDesat,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,NewCancelBtnClick,,operacional/outro,excluir/cancelar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,nineinferior,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Nome do Cliente,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Nome do Cliente (Primeiro Nome),,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,NomUsuario,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Nota Fiscal,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,NotaCliente,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,NOTAFISCAL,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,Notas,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,o Clientes,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,"o Confere, Tecle Enter para Continuar",,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,o das Notas Fiscais,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,o de Caixa,,financeiro/caixa,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,o de Clientes,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,o de Relat,,relatorio/impressao,relatorio/imprimir,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,o do Caixa,,financeiro/caixa,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,o do Cliente,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,o do produto?,,estoque/produto,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,o nota fiscal no LavSoft,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,o Social do Cliente,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,O Usuario,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,ObjectMenuItem,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Financeiro,oneinferior,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Gerenciador,)http://www.lavsoft.com.br/EnviaEntregaNew,,lavanderia/rol,sincronizar/atualizar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Gerenciador,&http://www.lavsoft.com.br/EnviaEntrega,,lavanderia/rol,sincronizar/atualizar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Gerenciador,add_EnviaEntregaCompleted,,lavanderia/rol,sincronizar/atualizar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Gerenciador,add_EnviaEntregaNewCompleted,,lavanderia/rol,sincronizar/atualizar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Gerenciador,btnCancel_Click,,operacional/outro,excluir/cancelar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Gerenciador,btnCancelar_Click,,operacional/outro,excluir/cancelar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Gerenciador,CompilationRelaxationsAttribute,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Gerenciador,EnviaEntrega,,lavanderia/rol,sincronizar/atualizar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Gerenciador,EnviaEntregaAsync,,lavanderia/rol,sincronizar/atualizar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Gerenciador,EnviaEntregaCompletedEventArgs,,lavanderia/rol,sincronizar/atualizar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Gerenciador,EnviaEntregaCompletedEventHandler,,lavanderia/rol,sincronizar/atualizar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Gerenciador,EnviaEntregaNew,,lavanderia/rol,sincronizar/atualizar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Gerenciador,EnviaEntregaNewAsync,,lavanderia/rol,sincronizar/atualizar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Gerenciador,EnviaEntregaNewCompletedEventArgs,,lavanderia/rol,sincronizar/atualizar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Gerenciador,EnviaEntregaNewCompletedEventHandler,,lavanderia/rol,sincronizar/atualizar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Gerenciador,Gerenciador.wsAtuTabelas,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Gerenciador,get_cbxSaturday,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Gerenciador,get_Gerenciador_wsAtuTabelas_AtuTabelas,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Gerenciador,get_minilavRecepcao,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Gerenciador,get_tabelasRecepcao,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Gerenciador,OnEnviaEntregaNewOperationCompleted,,lavanderia/rol,sincronizar/atualizar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Gerenciador,OnEnviaEntregaOperationCompleted,,lavanderia/rol,sincronizar/atualizar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Gerenciador,Recep,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Gerenciador,remove_EnviaEntregaCompleted,,lavanderia/rol,sincronizar/atualizar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Gerenciador,remove_EnviaEntregaNewCompleted,,lavanderia/rol,sincronizar/atualizar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Gerenciador,rio ou senha inv,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Gerenciador,Senha,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Gerenciador,ToolStripMenuItem,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Gerenciador,toolStripMenuItem1,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Gerenciador,toolStripMenuItem2,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,Gerenciador,usuario,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,(NumNotAdi =,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,"M.NumNotAdi,",,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,de Caixa,,financeiro/caixa,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,Conferencia,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,Notas N On (M.NumNot = N.NumNot) or (M.NumNotAdi = N.NumNot),,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,< ENTREGA TOTAL >,,lavanderia/rol,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,Cliente:,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,Nota Rols FPG,,lavanderia/rol,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,Nota Rols-Tip FPG-T Vend.,,lavanderia/rol,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,- Atualiza Cadastro de Locais ...,,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,- Cadastro de Locais ...,,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,- Data do Cancelamento:,,operacional/outro,excluir/cancelar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,- GeraParcNotas -,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,- Usuario:,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,-> Procura Cliente,,cadastro,consultar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,-> Rol ou Cliente n,,lavanderia/rol,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,... - Verificando estoque,,estoque/produto,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,****** CLIENTE DESATIVADO ******,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,|Grupo em que pertence o cliente,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,Agrupam.: Bairro do Cliente |,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,Agrupam.: Cliente |,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,Agrupam.: Data entrega |,,lavanderia/rol,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,Agrupam.: Entrega prev. |,,lavanderia/rol,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,Agrupam.: Tipo de Nota |,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
